hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,total_revenue,total_guests,room_match,arrival_date,arrival_yearmon
City Hotel,0,5,2016,January,5,30,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,80.0,0,2,Check-Out,2016-01-31,1,80.0,1,1,2016-01-30,2016-01
City Hotel,0,2,2016,January,5,29,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,101.0,0,1,Check-Out,2016-01-31,2,202.0,2,1,2016-01-29,2016-01
City Hotel,0,0,2016,January,5,30,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,0,0,0,Transient,79.0,0,0,Check-Out,2016-01-31,1,79.0,1,0,2016-01-30,2016-01
City Hotel,0,13,2016,January,4,21,2,8,1,0,0,BB,MOZ,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient-Party,75.6,0,0,Check-Out,2016-01-31,10,756.0,1,1,2016-01-21,2016-01
City Hotel,0,67,2016,January,5,29,0,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,0,0,Transient,57.0,0,0,Check-Out,2016-01-31,2,114.0,2,0,2016-01-29,2016-01
City Hotel,0,13,2016,January,4,21,2,8,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient-Party,75.6,0,0,Check-Out,2016-01-31,10,756.0,1,1,2016-01-21,2016-01
City Hotel,0,1,2016,January,5,29,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,0,0,0,Transient,35.0,0,2,Check-Out,2016-01-31,2,70.0,2,1,2016-01-29,2016-01
City Hotel,0,7,2016,January,5,29,0,2,2,0,0,BB,PRT,Complementary,Direct,0,0,0,D,E,1,No Deposit,0,45,0,Transient,0.0,1,1,Check-Out,2016-01-31,2,0.0,2,0,2016-01-29,2016-01
City Hotel,0,14,2016,January,5,29,0,2,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,2,No Deposit,14,0,0,Transient,81.95,0,1,Check-Out,2016-01-31,2,163.9,2,1,2016-01-29,2016-01
City Hotel,0,11,2016,January,5,29,0,2,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,155,0,0,Transient,87.0,0,1,Check-Out,2016-01-31,2,174.0,2,1,2016-01-29,2016-01
City Hotel,0,1,2016,January,5,29,0,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,80.0,0,1,Check-Out,2016-01-31,2,160.0,2,1,2016-01-29,2016-01
City Hotel,0,13,2016,January,4,21,2,8,1,0,0,BB,MOZ,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient-Party,75.7,0,0,Check-Out,2016-01-31,10,757.0,1,1,2016-01-21,2016-01
City Hotel,0,2,2016,January,5,30,0,1,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,80.0,0,1,Check-Out,2016-01-31,1,80.0,1,1,2016-01-30,2016-01
City Hotel,0,1,2016,January,5,30,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,94,0,0,Transient,46.0,0,0,Check-Out,2016-01-31,1,46.0,1,1,2016-01-30,2016-01
City Hotel,0,7,2016,January,5,28,0,3,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,0,Transient,86.78,0,1,Check-Out,2016-01-31,3,260.34000000000003,3,1,2016-01-28,2016-01
City Hotel,0,9,2016,January,5,29,0,2,1,2,0,BB,KEN,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,0,0,Transient-Party,77.75,0,1,Check-Out,2016-01-31,2,155.5,3,1,2016-01-29,2016-01
City Hotel,0,1,2016,January,5,28,0,3,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,14,0,0,Transient,228.0,1,0,Check-Out,2016-01-31,3,684.0,4,1,2016-01-28,2016-01
City Hotel,0,2,2016,January,5,30,0,1,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,80.0,0,1,Check-Out,2016-01-31,1,80.0,1,1,2016-01-30,2016-01
City Hotel,0,2,2016,January,5,30,0,1,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,80.0,0,1,Check-Out,2016-01-31,1,80.0,1,1,2016-01-30,2016-01
City Hotel,0,2,2016,January,5,29,0,2,2,1,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,0,0,Transient,162.0,0,1,Check-Out,2016-01-31,2,324.0,3,0,2016-01-29,2016-01
City Hotel,0,81,2016,January,5,29,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,7,0,0,Transient-Party,66.37,0,2,Check-Out,2016-02-01,3,199.11,2,1,2016-01-29,2016-01
City Hotel,0,81,2016,January,5,29,1,2,2,0,0,BB,KOR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,7,0,0,Transient-Party,62.37,0,2,Check-Out,2016-02-01,3,187.10999999999999,2,1,2016-01-29,2016-01
City Hotel,0,3,2016,January,5,29,1,2,2,0,0,HB,EGY,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,130.0,0,1,Check-Out,2016-02-01,3,390.0,2,0,2016-01-29,2016-01
City Hotel,0,17,2016,January,5,29,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,77.0,0,1,Check-Out,2016-02-01,3,231.0,2,1,2016-01-29,2016-01
City Hotel,0,1,2016,January,5,30,1,1,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,101.0,0,1,Check-Out,2016-02-01,2,202.0,2,1,2016-01-30,2016-01
City Hotel,0,5,2016,January,3,15,5,12,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,88.12,0,1,Check-Out,2016-02-01,17,1498.04,2,1,2016-01-15,2016-01
City Hotel,0,0,2016,January,5,29,1,2,2,0,0,SC,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,80.0,0,0,Check-Out,2016-02-01,3,240.0,2,1,2016-01-29,2016-01
City Hotel,0,5,2016,January,5,28,1,3,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient-Party,130.0,0,0,Check-Out,2016-02-01,4,520.0,3,0,2016-01-28,2016-01
City Hotel,0,5,2016,January,5,28,1,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,0,0,Transient-Party,108.0,0,0,Check-Out,2016-02-01,4,432.0,2,0,2016-01-28,2016-01
City Hotel,0,81,2016,January,5,30,1,1,2,0,0,BB,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,0,Transient,85.0,0,1,Check-Out,2016-02-01,2,170.0,2,1,2016-01-30,2016-01
City Hotel,0,81,2016,January,5,30,1,1,2,0,0,BB,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,0,Transient,87.0,0,1,Check-Out,2016-02-01,2,174.0,2,1,2016-01-30,2016-01
City Hotel,0,19,2016,January,5,29,1,2,2,0,1,BB,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient,89.3,0,2,Check-Out,2016-02-01,3,267.9,3,1,2016-01-29,2016-01
City Hotel,0,17,2016,January,5,26,1,5,2,0,0,BB,MEX,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,89.3,0,1,Check-Out,2016-02-01,6,535.8,2,1,2016-01-26,2016-01
City Hotel,0,11,2016,January,5,29,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,89.0,0,1,Check-Out,2016-02-01,3,267.0,2,1,2016-01-29,2016-01
City Hotel,0,20,2016,January,5,29,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,99.0,0,1,Check-Out,2016-02-01,3,297.0,2,1,2016-01-29,2016-01
City Hotel,0,0,2016,January,5,30,1,1,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,110.5,0,2,Check-Out,2016-02-01,2,221.0,3,1,2016-01-30,2016-01
City Hotel,0,4,2016,January,5,29,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,66.0,0,0,Check-Out,2016-02-01,3,198.0,2,1,2016-01-29,2016-01
City Hotel,0,4,2016,January,5,27,1,4,1,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,86.0,0,1,Check-Out,2016-02-01,5,430.0,1,1,2016-01-27,2016-01
City Hotel,0,0,2016,January,5,28,1,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,90.0,0,0,Check-Out,2016-02-01,4,360.0,2,1,2016-01-28,2016-01
City Hotel,0,0,2016,January,5,29,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,90.33,0,0,Check-Out,2016-02-01,3,270.99,2,1,2016-01-29,2016-01
City Hotel,0,69,2016,January,5,29,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,28,0,0,Transient,82.0,0,0,Check-Out,2016-02-01,3,246.0,2,1,2016-01-29,2016-01
City Hotel,0,6,2016,February,6,1,1,0,1,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient,81.0,0,0,Check-Out,2016-02-02,1,81.0,1,1,2016-02-01,2016-02
City Hotel,0,4,2016,January,5,30,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,66.0,0,0,Check-Out,2016-02-02,3,198.0,2,1,2016-01-30,2016-01
City Hotel,0,13,2016,January,6,31,2,0,1,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,179,0,Transient,80.0,0,0,Check-Out,2016-02-02,2,160.0,1,1,2016-01-31,2016-01
City Hotel,0,1,2016,February,6,1,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,66.22,0,1,Check-Out,2016-02-02,1,66.22,1,1,2016-02-01,2016-02
City Hotel,0,5,2016,June,25,14,0,3,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,221,0,Transient,104.0,0,0,Check-Out,2016-06-17,3,312.0,1,1,2016-06-14,2016-06
City Hotel,0,1,2016,February,6,1,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,106.0,0,1,Check-Out,2016-02-02,1,106.0,2,1,2016-02-01,2016-02
City Hotel,0,9,2016,January,6,31,2,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,40,0,Transient,66.0,0,0,Check-Out,2016-02-02,2,132.0,1,1,2016-01-31,2016-01
City Hotel,0,6,2016,January,5,29,2,2,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,121,0,0,Transient,72.0,0,0,Check-Out,2016-02-02,4,288.0,2,1,2016-01-29,2016-01
City Hotel,0,5,2016,February,6,1,1,0,2,3,0,BB,KOR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,0,0,Transient,171.26,0,2,Check-Out,2016-02-02,1,171.26,5,1,2016-02-01,2016-02
City Hotel,0,60,2016,January,6,31,2,0,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,0,0,Transient,60.0,0,1,Check-Out,2016-02-02,2,120.0,2,0,2016-01-31,2016-01
City Hotel,0,9,2016,January,5,30,2,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,81.0,0,1,Check-Out,2016-02-02,3,243.0,2,1,2016-01-30,2016-01
City Hotel,0,79,2016,January,5,30,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89,0,0,Transient,64.64,0,0,Check-Out,2016-02-02,3,193.92000000000002,2,1,2016-01-30,2016-01
City Hotel,0,11,2016,January,6,31,2,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,67.4,0,0,Check-Out,2016-02-02,2,134.8,1,0,2016-01-31,2016-01
City Hotel,0,8,2016,January,5,27,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,73.2,0,1,Check-Out,2016-02-02,6,439.20000000000005,2,1,2016-01-27,2016-01
City Hotel,0,20,2016,January,5,30,2,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,89.0,0,1,Check-Out,2016-02-02,3,267.0,2,1,2016-01-30,2016-01
City Hotel,0,1,2016,February,6,2,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,85.0,0,1,Check-Out,2016-02-03,1,85.0,1,1,2016-02-02,2016-02
City Hotel,0,4,2016,February,6,1,1,1,1,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,0,0,Transient,81.0,0,0,Check-Out,2016-02-03,2,162.0,1,0,2016-02-01,2016-02
City Hotel,0,20,2016,January,6,31,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,0,0,Transient,66.0,0,0,Check-Out,2016-02-03,3,198.0,2,0,2016-01-31,2016-01
City Hotel,0,5,2016,February,6,2,0,1,1,0,0,BB,LTU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,79.0,0,1,Check-Out,2016-02-03,1,79.0,1,1,2016-02-02,2016-02
City Hotel,0,3,2016,February,6,1,1,1,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,86.0,0,1,Check-Out,2016-02-03,2,172.0,1,1,2016-02-01,2016-02
City Hotel,0,55,2016,January,6,31,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,0,0,Transient,60.0,0,1,Check-Out,2016-02-03,3,180.0,2,0,2016-01-31,2016-01
City Hotel,0,0,2016,February,6,1,1,1,2,0,0,SC,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,79.0,0,0,Check-Out,2016-02-03,2,158.0,2,1,2016-02-01,2016-02
City Hotel,0,3,2016,February,6,2,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,79.0,0,0,Check-Out,2016-02-03,1,79.0,1,0,2016-02-02,2016-02
City Hotel,0,14,2016,February,6,2,0,1,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,89.0,0,0,Check-Out,2016-02-03,1,89.0,1,1,2016-02-02,2016-02
City Hotel,0,14,2016,February,6,2,0,1,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,89.0,0,0,Check-Out,2016-02-03,1,89.0,1,1,2016-02-02,2016-02
City Hotel,0,70,2016,January,5,27,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27,0,0,Transient,52.0,0,0,Check-Out,2016-02-03,7,364.0,2,1,2016-01-27,2016-01
City Hotel,0,3,2016,January,5,30,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,80.0,0,0,Check-Out,2016-02-03,4,320.0,1,1,2016-01-30,2016-01
City Hotel,0,20,2016,January,6,31,2,1,1,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,76.0,0,0,Check-Out,2016-02-03,3,228.0,1,1,2016-01-31,2016-01
City Hotel,0,15,2016,February,6,2,0,1,1,0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,40,0,Transient,65.0,0,0,Check-Out,2016-02-03,1,65.0,1,1,2016-02-02,2016-02
City Hotel,0,0,2016,February,6,3,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,0,0,Transient,0.0,0,0,Check-Out,2016-02-04,1,0.0,1,1,2016-02-03,2016-02
City Hotel,0,9,2016,February,6,3,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.0,0,0,Check-Out,2016-02-04,1,90.0,2,1,2016-02-03,2016-02
City Hotel,0,4,2016,February,6,2,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,64.0,0,0,Check-Out,2016-02-04,2,128.0,2,1,2016-02-02,2016-02
City Hotel,0,2,2016,January,6,31,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,102.0,0,1,Check-Out,2016-02-04,4,408.0,2,1,2016-01-31,2016-01
City Hotel,0,3,2016,February,6,1,1,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,86.0,0,1,Check-Out,2016-02-04,3,258.0,1,1,2016-02-01,2016-02
City Hotel,0,5,2016,February,6,1,1,2,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,68.22,0,1,Check-Out,2016-02-04,3,204.66,1,1,2016-02-01,2016-02
City Hotel,0,1,2016,February,6,3,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,40,0,Transient,66.0,0,1,Check-Out,2016-02-04,1,66.0,1,1,2016-02-03,2016-02
City Hotel,0,3,2016,February,9,25,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,40,0,Transient-Party,66.0,0,1,Check-Out,2016-02-26,1,66.0,1,1,2016-02-25,2016-02
City Hotel,0,0,2016,March,12,16,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,0,40,0,Transient,65.0,0,1,Check-Out,2016-03-17,1,65.0,1,0,2016-03-16,2016-03
City Hotel,0,1,2016,April,14,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,0,40,0,Transient,67.0,1,1,Check-Out,2016-04-02,1,67.0,1,1,2016-04-01,2016-04
City Hotel,0,2,2016,May,20,11,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,0,40,0,Transient-Party,67.0,1,1,Check-Out,2016-05-12,1,67.0,1,1,2016-05-11,2016-05
City Hotel,0,5,2016,February,6,3,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,40,0,Transient,67.0,0,0,Check-Out,2016-02-04,1,67.0,1,1,2016-02-03,2016-02
City Hotel,0,2,2016,March,10,2,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,40,0,Transient-Party,65.0,0,0,Check-Out,2016-03-03,1,65.0,1,1,2016-03-02,2016-03
City Hotel,0,5,2016,February,6,3,0,1,3,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,130.0,0,1,Check-Out,2016-02-04,1,130.0,3,1,2016-02-03,2016-02
City Hotel,0,22,2016,February,6,2,0,2,2,0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,0.0,0,0,Check-Out,2016-02-04,2,0.0,2,1,2016-02-02,2016-02
City Hotel,0,0,2016,February,6,3,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,79.0,0,0,Check-Out,2016-02-04,1,79.0,1,1,2016-02-03,2016-02
City Hotel,0,10,2016,February,6,2,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,92.0,0,0,Check-Out,2016-02-04,2,184.0,2,0,2016-02-02,2016-02
City Hotel,0,20,2016,February,6,1,1,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,77.0,0,1,Check-Out,2016-02-04,3,231.0,2,1,2016-02-01,2016-02
City Hotel,0,16,2016,January,6,31,2,2,1,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,0,0,Transient,43.0,0,0,Check-Out,2016-02-04,4,172.0,1,1,2016-01-31,2016-01
City Hotel,0,0,2016,February,6,1,1,2,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,79.0,0,0,Check-Out,2016-02-04,3,237.0,1,1,2016-02-01,2016-02
City Hotel,1,1,2016,February,8,18,0,2,1,0,0,BB,ESP,Direct,Direct,1,0,1,A,A,1,No Deposit,0,0,0,Transient,80.0,0,0,No-Show,2016-02-18,2,160.0,1,1,2016-02-18,2016-02
City Hotel,1,8,2016,February,9,25,0,2,1,0,0,BB,ESP,Direct,Direct,1,1,1,A,A,0,No Deposit,0,0,0,Transient,80.0,0,0,No-Show,2016-02-25,2,160.0,1,1,2016-02-25,2016-02
City Hotel,0,6,2016,January,5,30,2,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,130.0,0,2,Check-Out,2016-02-04,5,650.0,3,1,2016-01-30,2016-01
City Hotel,0,5,2016,February,6,2,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,0,0,Transient,64.0,0,0,Check-Out,2016-02-05,3,192.0,2,0,2016-02-02,2016-02
City Hotel,0,0,2016,February,6,3,0,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,91.0,0,0,Check-Out,2016-02-05,2,182.0,2,1,2016-02-03,2016-02
City Hotel,0,9,2016,February,6,3,0,2,1,0,0,BB,FRA,Groups,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,67.0,0,0,Check-Out,2016-02-05,2,134.0,1,1,2016-02-03,2016-02
City Hotel,0,12,2016,February,6,3,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,0,0,Transient,86.0,0,0,Check-Out,2016-02-05,2,172.0,1,1,2016-02-03,2016-02
City Hotel,0,7,2016,February,6,4,0,1,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,86.0,0,1,Check-Out,2016-02-05,1,86.0,1,1,2016-02-04,2016-02
City Hotel,0,11,2016,February,6,3,0,2,2,1,0,BB,CHN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,111.0,0,2,Check-Out,2016-02-05,2,222.0,3,0,2016-02-03,2016-02
City Hotel,0,3,2016,February,6,4,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,86.0,0,0,Check-Out,2016-02-05,1,86.0,1,1,2016-02-04,2016-02
City Hotel,0,2,2016,February,6,1,1,3,2,0,1,BB,USA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,0,0,Transient,93.0,0,2,Check-Out,2016-02-05,4,372.0,3,0,2016-02-01,2016-02
City Hotel,0,6,2016,February,6,2,0,3,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,0,0,Transient,62.8,0,0,Check-Out,2016-02-05,3,188.39999999999998,1,1,2016-02-02,2016-02
City Hotel,0,13,2016,February,6,1,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,66.0,0,0,Check-Out,2016-02-05,4,264.0,2,1,2016-02-01,2016-02
City Hotel,0,5,2016,February,6,1,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,66.0,0,0,Check-Out,2016-02-05,4,264.0,2,1,2016-02-01,2016-02
City Hotel,0,1,2016,February,6,3,0,2,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,133.0,0,1,Check-Out,2016-02-05,2,266.0,3,1,2016-02-03,2016-02
City Hotel,0,1,2016,February,6,3,0,2,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,92.0,0,2,Check-Out,2016-02-05,2,184.0,1,1,2016-02-03,2016-02
City Hotel,0,3,2016,February,6,4,0,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,93.0,0,1,Check-Out,2016-02-05,1,93.0,2,1,2016-02-04,2016-02
City Hotel,0,5,2016,February,6,4,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,66.0,0,2,Check-Out,2016-02-05,1,66.0,2,1,2016-02-04,2016-02
City Hotel,0,0,2016,February,6,3,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,B,B,1,No Deposit,0,0,0,Transient-Party,22.5,1,0,Check-Out,2016-02-05,2,45.0,2,1,2016-02-03,2016-02
City Hotel,0,0,2016,February,6,3,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,B,B,1,No Deposit,0,0,0,Transient-Party,22.5,0,0,Check-Out,2016-02-05,2,45.0,1,1,2016-02-03,2016-02
City Hotel,0,31,2016,February,6,4,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,174,0,Transient-Party,77.0,0,0,Check-Out,2016-02-05,1,77.0,2,1,2016-02-04,2016-02
City Hotel,0,9,2016,February,6,5,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,80.0,0,0,Check-Out,2016-02-06,1,80.0,1,1,2016-02-05,2016-02
City Hotel,0,31,2016,February,6,4,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,0,174,0,Transient-Party,71.0,0,0,Check-Out,2016-02-06,2,142.0,1,1,2016-02-04,2016-02
City Hotel,0,31,2016,February,6,4,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,174,0,Transient-Party,77.0,0,0,Check-Out,2016-02-06,2,154.0,2,1,2016-02-04,2016-02
City Hotel,0,4,2016,February,6,4,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,72.07,0,1,Check-Out,2016-02-06,2,144.14,2,1,2016-02-04,2016-02
City Hotel,0,11,2016,February,6,5,0,1,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.0,1,0,Check-Out,2016-02-06,1,90.0,2,1,2016-02-05,2016-02
